"統一編號","公司名稱","公司地址","實收資本額","核准設立日期","營業地址（財政資訊中心匯入）","行業代號（財政資訊中心匯入）","財政資訊中心匯入日期","股票代號（金融監督管理委員會匯入）","產業別（金融監督管理委員會匯入）","金融監督管理委員會匯入日期","商標資料（智慧財產局匯入）","智慧財產局匯入日期"
"73678470","家秀企業有限公司","臺南市歸仁區新厝里中正南路一段一四一號","0","0700908","臺南市歸仁區新厝里中正南路１段１４１號","461313,,,","02-AUG-20","","","","家安,CA,","2019-11-22"
"73680882","美良門企業股份有限公司","臺南市永康區尚頂里正南一街216號1樓","9500000","0670525","臺南市永康區尚頂里正南一街２１６號１樓","192013,,,","02-AUG-20","","","","",""
"73682164","銘利木業有限公司","臺南市永康區新樹里中山北路610號","0","0700123","臺南市永康區新樹里中山北路６１０號","140199,140999,,","02-AUG-20","","","","ML,","2019-11-22"
"73683620","伯泰實業廠有限公司","臺南市歸仁區七甲里中正北路二段75巷33號","0","0710331","臺南市歸仁區七甲里中正北路２段７５巷３３號","220111,469999,,","02-AUG-20","","","","伯泰,O PRO,","2019-11-22"
"73684064","富茗汽車企業有限公司","臺南市西港區西港里中山路498之1號","null","0710511","臺南市西港區西港里中山路４９８－１號","302012,312200,,","02-AUG-20","","","","AUTOMAGIC,","2019-11-22"
"73684162","岱宗企業股份有限公司","臺南市永康區鹽行里鹽和街263巷18號","6000000","0690607","臺南市永康區??行里?和街２６３巷１８號","160100,160212,,","02-AUG-20","","","","日昇,SUNRISE,","2019-11-22"
"73684466","詠琦五金工業股份有限公司","臺南市山上區明和里明和76之3號","136000000","0710320","臺南市山上區明和里明和７６－３號","251199,254411,469999,252100","02-AUG-20","","","","詠琦,JOY CHIEF,PAI,百皇,YEONG CHYI, YC,CJC,","2019-11-22"
"73684711","亮宇貿易股份有限公司","臺南市永康區崑山里21鄰大灣路1020巷34號","5000000","0701105","臺南市永康區崑山里大灣路１０２０巷３４號","199099,455999,,","02-AUG-20","","","","KITAMY,奇特美,","2019-11-22"
"73685681","建瑋玩具工業股份有限公司","臺南市仁德區仁義里義林路168巷89號","50000000","0710622","臺南市仁德區仁義里義林路１６８巷８９號","259999,,,","02-AUG-20","","","","建瑋,KWCGUN,KWC,","2019-11-22"
"73685850","鋼力工業有限公司","臺南市新市區社內里社內98之2號","0","0700604","臺南市新市區社內里社內９８─２號１樓","292999,,,","02-AUG-20","","","","GL,","2019-11-22"
"73687626","和成運動用品有限公司","臺南市永康區甲頂里中央路廿三巷廿二號","null","0680122","臺南市永康區甲頂里中央路２３巷２２號","331199,,,","02-AUG-20","","","","GMAX,","2019-11-22"
